Machine_ID,Temperature,Run_Time,Downtime_Flag
1,68.72700594236812,139.9341810899293,0
2,97.53571532049581,107.68317690247996,0
3,86.59969709057026,62.59599564097922,0
4,79.93292420985183,162.9452089216828,0
5,57.80093202212183,137.26150333822198,0
6,57.79972601681013,33.36077092963337,0
7,52.90418060840997,182.27450971427464,1
8,93.30880728874675,164.68491134171063,1
9,80.05575058716045,190.0101827450929,0
10,85.40362888980228,145.41818216928363,0
11,51.029224714790125,123.06962399122219,0
12,98.49549260809971,84.23036422183316,0
13,91.62213204002109,186.61296818744864,1
14,60.61695553391381,173.34671401058125,0
15,59.09124836035503,9.998515351131692,0
16,59.17022549267169,6.247027924953149,0
17,65.21211214797688,75.91621000873187,0
18,76.2378215816119,162.30011282558473,0
19,71.5972509321058,197.46794973367395,0
20,64.5614570099021,30.932961329602108,0
21,80.59264473611897,119.23201235507489,0
22,56.97469303260209,76.79728046957328,0
23,64.6072324267609,194.01296516510604,0
24,68.31809216468459,168.58166570400604,0
25,72.8034992108518,167.82741223751643,0
26,89.25879806965068,94.26993879919908,0
27,59.98368910791799,83.54908096519537,0
28,75.71172192068059,55.40800731421054,0
29,79.62072844310212,12.218723833534495,0
30,52.32252063599989,173.0797528747556,0
31,80.37724259507192,162.76730081688544,0
32,58.526206184364575,199.94381698394,1
33,53.25257964926398,199.33073057770716,1
34,97.44427686266667,111.53090941492286,0
35,98.28160165372796,154.0284956209216,1
36,90.41986740582306,189.00838024660317,1
37,65.23068845866854,170.0798307448049,0
38,54.883605700319194,50.22227224689633,0
39,84.21165132560785,90.65828292670861,0
40,72.00762468698007,26.7027236151475,0
41,56.10191174223894,190.85615442448577,1
42,74.75884550556351,121.62875225572513,0
43,51.71942605576092,46.49991829518908,0
44,95.4660201039391,134.6684361967655,0
45,62.93899908000085,124.00751985112127,0
46,83.1261142176991,72.27438088853526,0
47,65.58555380447055,23.597960847726174,0
48,76.00340105889055,134.6430659229671,0
49,77.33551396716399,104.54123247985487,0
50,59.24272277627635,154.69135995539222,0
51,98.47923138822793,104.51253672128668,0
52,88.75664116805572,170.5841185633895,1
53,96.97494707820945,110.82946091612263,0
54,94.74136752138244,112.62665633554187,0
55,79.89499894055426,175.45406692901065,0
56,96.09371175115584,81.29309037626702,0
57,54.424625102595975,27.669030461677504,0
58,59.79914312095726,6.727752586354455,0
59,52.2613644455269,151.2723138790502,0
60,66.26651653816322,124.44160071933946,0
61,69.4338644844741,141.1118738517455,0
62,63.567451588694794,43.37986814027324,0
63,91.43687545759647,28.137923641767184,0
64,67.83766633467947,3.8943884679085037,0
65,64.04672548436903,70.7669242025128,0
66,77.13480415791243,118.39361968407198,0
67,57.04621124873813,79.05656497484674,0
68,90.10984903770199,88.05750948272208,0
69,53.727532183988544,180.92758020425595,1
70,99.34434683002587,70.30283793763677,0
71,88.61223846483287,103.28390834280235,0
72,59.93578407670862,156.94694953548748,0
73,50.27610585618012,79.91201368193276,0
74,90.77307142274171,124.79525334534682,0
75,85.34286719238085,172.61037804060228,1
76,86.45035840204937,189.95460410787078,1
77,88.56351733429729,30.267622704878548,0
78,53.70223258670452,185.3909374071374,1
79,67.92328642721363,98.9311423228281,0
80,55.79345297625649,52.39063327149271,0
81,93.15517129377967,92.368015491414,0
